stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946533,758507973,1783946533758507973,Pololu10,-0.8694931865,-1.004567981,0.05158345774,-0.01192201578,0.01391700283,-0.007556379773,-0.005855872761,0.9998575449
1783946533,769165281,1783946533769165281,Pololu10,-0.8671261668,-1.00469768,0.05154772103,-0.01002826332,0.0127287386,-0.006503157783,-0.004931418225,0.9998857379
1783946533,778949475,1783946533778949475,Pololu10,-0.8647378087,-1.004797578,0.05169743672,-0.008231053049,0.01360411569,-0.007631095592,-0.004011713434,0.9998703599
1783946533,788861695,1783946533788861695,Pololu10,-0.8624918461,-1.004822016,0.05157317594,-0.008920323157,0.0147118466,-0.009548868053,-0.004319522996,0.9998369217
1783946533,798913982,1783946533798913982,Pololu10,-0.8602629304,-1.004785657,0.05153539404,-0.008772974373,0.01419939939,-0.0125014158,-0.00420835102,0.9998121858
1783946533,808691847,1783946533808691847,Pololu10,-0.8580347896,-1.004746556,0.05151730403,-0.009403299956,0.01435778476,-0.01423295587,-0.004496304318,0.9997854829
1783946533,819259430,1783946533819259430,Pololu10,-0.8557863832,-1.004730821,0.05148764327,-0.007080847054,0.01411198173,-0.01213631034,-0.003368694568,0.9998211265
1783946533,828903814,1783946533828903814,Pololu10,-0.8533588648,-1.004864931,0.05161843076,-0.0001750180799,0.01411983371,-0.008047294803,2.613220931e-05,0.9998679161
1783946533,838843097,1783946533838843097,Pololu10,-0.8510492444,-1.0049963,0.05164625123,0.0016286006,0.01460457873,-0.009440784343,0.0009521775064,0.9998483062
1783946533,848734352,1783946533848734352,Pololu10,-0.8487013578,-1.005111814,0.05170330033,0.005524195043,0.01418501418,-0.007494287565,0.002868457232,0.9998672605
1783946533,858820485,1783946533858820485,Pololu10,-0.8464358449,-1.00514245,0.05169549584,0.007798584096,0.0147424629,-0.009491527453,0.004039123654,0.9998381138
1783946533,869540937,1783946533869540937,Pololu10,-0.8440839648,-1.00508821,0.05171902105,0.01103354336,0.01385349128,-0.008199251257,0.00563031109,0.9998545647
1783946533,879147997,1783946533879147997,Pololu10,-0.8419323564,-1.005079627,0.05172479898,0.01216737477,0.01335644908,-0.0106295757,0.006225141697,0.9998350143
1783946533,888751045,1783946533888751045,Pololu10,-0.8398432136,-1.004956126,0.05168471485,0.01537687838,0.0128381988,-0.01160729956,0.007836460136,0.9998195171
1783946533,898714761,1783946533898714761,Pololu10,-0.8376435637,-1.004981279,0.0517173931,0.02006890959,0.01335356478,-0.008526817895,0.01014793571,0.9998229742
1783946533,909219787,1783946533909219787,Pololu10,-0.8354377151,-1.005033135,0.0517222248,0.02530168522,0.01279069763,-0.008063809946,0.01275341772,0.9998043776
1783946533,919247378,1783946533919247378,Pololu10,-0.833217144,-1.00498414,0.05163234472,0.02583826926,0.01427661721,-0.008274478838,0.01303686295,0.9997788668
1783946533,929163976,1783946533929163976,Pololu10,-0.8310285807,-1.004982233,0.05172886699,0.02798363492,0.0138552906,-0.007703411859,0.01409815159,0.9997749925
